timestamp,sample,cement,strength,fineness,material_1,material_2,material_3,material_4,material_5,material_6,material_7,material_8,material_9,material_10,material_11,material_12,material_13,material_14,material_15
2024-09-06,240906iias52,CEM II AS 52,56.32,14.77,23.02,0.90,4.47,2.24,12.82,0.75,13.08,1.00,1.19,2.56,4.51,2.82,4.65,14.42,11.48
2024-09-09,240909i52,CEM I 52,59.16,14.00,14.44,3.08,0.72,4.46,25.76,0.35,0.79,2.04,12.48,14.55,2.49,14.93,1.94,1.15,0.85
2024-09-09,240909iibll32,CEM II BLL 32,37.99,19.10,14.19,3.95,0.75,4.38,18.73,0.51,9.25,3.33,17.32,10.70,2.79,10.32,1.33,1.08,1.25
2024-09-09,240909iias42,CEM II AS 42,50.07,22.81,12.35,5.40,1.00,4.22,22.39,6.37,0.70,2.29,11.24,14.23,2.46,12.64,2.43,1.21,1.08
2024-09-09,240909iias52,CEM II AS 52,55.40,15.43,12.74,4.66,0.90,4.47,23.07,4.54,0.75,2.58,11.43,14.48,2.81,13.11,2.24,1.20,1.00
2024-09-09,240909i42,CEM I 42,49.80,21.72,14.13,3.05,0.71,4.66,25.22,0.41,0.82,2.47,12.27,14.67,2.92,14.63,1.91,1.16,0.84
2024-09-11,240911i42,CEM I 42,49.38,22.08,14.18,3.05,0.71,4.65,25.24,0.41,0.82,2.47,12.29,14.70,2.92,14.60,1.91,1.16,0.84
2024-09-11,240911iias42,CEM II AS 42,49.46,23.08,12.35,5.39,1.00,4.21,22.29,6.38,0.70,2.28,11.26,14.24,2.44,12.60,2.43,1.21,1.09
2024-09-11,240911iibll32,CEM II BLL 32,39.43,18.88,14.29,3.95,0.76,4.37,18.76,0.51,9.20,3.31,17.32,10.70,2.82,10.34,1.33,1.08,1.25
2024-09-11,240911iias52,CEM II AS 52,55.68,14.67,12.82,4.63,0.90,4.45,23.05,4.55,0.75,2.57,11.45,14.38,2.81,13.10,2.25,1.20,1.00
2024-09-11,240911i52,CEM I 52,59.53,14.00,14.43,3.08,0.72,4.46,25.68,0.35,0.79,2.04,12.55,14.48,2.50,14.87,1.95,1.14,0.85
2024-09-13,240913iibll32,CEM II BLL 32,39.27,18.76,14.17,3.95,0.76,4.38,18.71,0.51,9.24,3.32,17.29,10.74,2.81,10.38,1.33,1.09,1.25
2024-09-13,240913i42,CEM I 42,49.08,21.99,14.21,3.05,0.71,4.66,25.31,0.42,0.81,2.47,12.26,14.69,2.92,14.62,1.91,1.16,0.84
2024-09-13,240913iias42,CEM II AS 42,49.35,23.15,12.29,5.40,1.00,4.22,22.33,6.37,0.70,2.28,11.25,14.27,2.46,12.66,2.42,1.21,1.08
2024-09-13,240913iias52,CEM II AS 52,55.57,15.40,12.76,4.66,0.90,4.48,23.08,4.54,0.75,2.57,11.42,14.54,2.82,13.14,2.25,1.20,1.00
2024-09-13,240913i52,CEM I 52,59.23,14.00,14.38,3.07,0.72,4.46,25.71,0.35,0.79,2.04,12.46,14.53,2.51,14.91,1.94,1.15,0.85
2024-09-16,240916i42,CEM I 42,50.25,21.91,14.28,3.05,0.71,4.65,25.22,0.41,0.81,2.46,12.34,14.61,2.92,14.48,1.91,1.16,0.84
2024-09-16,240916iias52,CEM II AS 52,56.45,15.01,12.86,4.63,0.91,4.45,23.09,4.55,0.75,2.56,11.49,14.46,2.82,12.99,2.25,1.20,1.00
2024-09-16,240916i52,CEM I 52,59.13,14.37,14.56,3.08,0.73,4.44,25.71,0.35,0.79,2.03,12.56,14.38,2.50,14.77,1.95,1.15,0.86
2024-09-16,240916iibll32,CEM II BLL 32,37.89,19.62,14.30,3.95,0.76,4.36,18.80,0.51,9.26,3.32,17.40,10.64,2.78,10.27,1.33,1.08,1.25
2024-09-16,240916iias42,CEM II AS 42,50.96,22.74,12.39,5.42,1.01,4.20,22.38,6.36,0.70,2.27,11.32,14.22,2.45,12.55,2.43,1.21,1.09
2024-09-18,240918i52,CEM I 52,59.20,14.16,14.44,3.07,0.72,4.46,25.68,0.35,0.79,2.04,12.49,14.50,2.50,14.91,1.95,1.15,0.85
2024-09-18,240918iias42,CEM II AS 42,49.02,22.65,12.29,5.41,1.00,4.22,22.31,6.34,0.70,2.28,11.19,14.27,2.45,12.67,2.43,1.21,1.08
2024-09-18,240918iibll32,CEM II BLL 32,37.17,19.01,14.21,3.94,0.75,4.37,18.85,0.51,9.22,3.33,17.27,10.71,2.79,10.35,1.33,1.08,1.25
2024-09-18,240918iias52,CEM II AS 52,56.16,14.86,12.77,4.65,0.90,4.48,22.97,4.54,0.75,2.58,11.42,14.43,2.82,13.13,2.25,1.20,1.00
2024-09-18,240918i42,CEM I 42,49.59,21.92,14.17,3.04,0.71,4.67,25.27,0.41,0.81,2.47,12.22,14.66,2.92,14.61,1.90,1.16,0.84
2024-09-20,240920i42,CEM I 42,49.95,21.82,14.20,3.05,0.71,4.68,25.38,0.42,0.81,2.46,12.30,14.64,2.92,14.57,1.90,1.16,0.84
2024-09-20,240920i52,CEM I 52,59.24,13.89,14.48,3.08,0.72,4.45,25.78,0.35,0.79,2.03,12.49,14.47,2.50,14.81,1.95,1.15,0.86
2024-09-20,240920iias42,CEM II AS 42,49.61,22.78,12.39,5.42,1.00,4.22,22.34,6.35,0.70,2.27,11.34,14.23,2.44,12.61,2.43,1.20,1.08
2024-09-20,240920iibll32,CEM II BLL 32,38.63,18.98,14.27,3.95,0.74,4.38,18.77,0.51,9.22,3.32,17.39,10.67,2.79,10.34,1.33,1.08,1.25
2024-09-20,240920iias52,CEM II AS 52,55.87,15.13,12.79,4.66,0.91,4.47,23.09,4.54,0.75,2.56,11.46,14.45,2.81,13.08,2.24,1.20,1.00
2024-09-23,240923i52,CEM I 52,58.83,14.25,14.60,3.08,0.73,4.44,25.78,0.35,0.79,2.02,12.66,14.36,2.49,14.76,1.94,1.15,0.86
2024-09-23,240923iias42,CEM II AS 42,49.10,22.98,12.52,5.40,1.01,4.20,22.33,6.37,0.70,2.27,11.38,14.14,2.45,12.52,2.43,1.21,1.08
2024-09-23,240923iibll32,CEM II BLL 32,37.98,19.45,14.38,3.95,0.73,4.36,18.81,0.51,9.22,3.30,17.50,10.64,2.78,10.22,1.33,1.08,1.25
2024-09-23,240923iias52,CEM II AS 52,56.42,15.19,12.97,4.65,0.91,4.44,23.04,4.55,0.75,2.56,11.58,14.39,2.82,12.97,2.24,1.20,1.00
2024-09-23,240923i42,CEM I 42,50.52,21.87,14.33,3.05,0.71,4.62,25.32,0.41,0.81,2.45,12.43,14.53,2.92,14.48,1.91,1.16,0.84
2024-09-25,240925iias42,CEM II AS 42,49.18,23.13,12.50,5.41,1.00,4.20,22.33,6.36,0.70,2.27,11.40,14.16,2.44,12.50,2.42,1.21,1.08
2024-09-25,240925i42,CEM I 42,50.43,22.11,14.39,3.04,0.71,4.64,25.23,0.41,0.81,2.45,12.41,14.57,2.92,14.44,1.90,1.16,0.85
2024-09-25,240925i52,CEM I 52,59.53,13.94,14.58,3.08,0.73,4.42,25.74,0.35,0.79,2.02,12.61,14.41,2.49,14.66,1.94,1.14,0.85
2024-09-25,240925iibll32,CEM II BLL 32,39.19,18.84,14.37,3.95,0.73,4.35,18.80,0.51,9.19,3.31,17.45,10.57,2.77,10.20,1.33,1.09,1.25
2024-09-25,240925iias52,CEM II AS 52,55.93,15.17,12.90,4.65,0.90,4.45,23.07,4.55,0.75,2.56,11.58,14.30,2.81,12.97,2.25,1.20,1.00
2024-09-27,240927iibll32,CEM II BLL 32,38.75,19.42,14.47,3.96,0.73,4.35,18.74,0.51,9.21,3.29,17.56,10.53,2.77,10.16,1.33,1.09,1.25
2024-09-27,240927iias52,CEM II AS 52,57.27,15.02,13.05,4.65,0.91,4.43,22.93,4.54,0.74,2.55,11.64,14.28,2.81,12.86,2.25,1.20,1.00
2024-09-27,240927i52,CEM I 52,60.29,13.61,14.75,3.09,0.73,4.43,25.76,0.35,0.79,2.01,12.75,14.26,2.50,14.60,1.94,1.15,0.86
2024-09-27,240927iias42,CEM II AS 42,49.97,23.34,12.62,5.40,1.01,4.18,22.33,6.35,0.69,2.26,11.47,14.13,2.45,12.39,2.42,1.21,1.08
2024-09-27,240927i42,CEM I 42,50.43,21.70,14.42,3.05,0.72,4.63,25.25,0.41,0.81,2.45,12.50,14.45,2.92,14.32,1.92,1.16,0.85
2024-09-30,240930iias42,CEM II AS 42,49.98,23.19,12.66,5.38,1.01,4.18,22.34,6.37,0.69,2.25,11.52,13.98,2.45,12.32,2.43,1.21,1.09
2024-09-30,240930iias52,CEM II AS 52,58.29,14.55,13.08,4.64,0.91,4.41,23.10,4.54,0.74,2.53,11.79,14.17,2.81,12.77,2.24,1.20,1.00
2024-09-30,240930i42,CEM I 42,49.90,22.61,14.54,3.05,0.72,4.61,25.31,0.42,0.81,2.43,12.64,14.38,2.92,14.23,1.91,1.16,0.85
2024-09-30,240930i52,CEM I 52,60.25,14.32,14.85,3.08,0.74,4.39,25.84,0.35,0.78,2.00,12.84,14.15,2.50,14.51,1.95,1.15,0.86
2024-09-30,240930iibll32,CEM II BLL 32,41.08,18.36,14.53,3.95,0.73,4.32,18.81,0.51,9.20,3.28,17.63,10.47,2.76,10.04,1.33,1.08,1.25
2024-10-02,241002iibll32,CEM II BLL 32,39.72,19.43,14.48,3.96,0.72,4.34,18.77,0.51,9.24,3.29,17.52,10.54,2.75,10.14,1.33,1.08,1.25
2024-10-02,241002iias52,CEM II AS 52,55.82,15.12,13.06,4.65,0.91,4.43,23.07,4.56,0.74,2.54,11.70,14.25,2.82,12.88,2.24,1.20,1.00
2024-10-02,241002i52,CEM I 52,60.12,14.16,14.74,3.08,0.73,4.41,25.82,0.35,0.78,2.00,12.77,14.27,2.50,14.57,1.94,1.15,0.86
2024-10-02,241002iias42,CEM II AS 42,50.87,22.67,12.59,5.39,1.01,4.19,22.35,6.36,0.69,2.26,11.45,14.05,2.45,12.43,2.43,1.21,1.09
2024-10-02,241002i42,CEM I 42,51.11,22.15,14.48,3.05,0.72,4.62,25.29,0.42,0.81,2.44,12.55,14.42,2.92,14.31,1.90,1.15,0.84
2024-10-04,241004iias52,CEM II AS 52,57.55,14.26,13.01,4.64,0.91,4.45,23.05,4.54,0.74,2.56,11.60,14.28,2.81,12.89,2.25,1.20,1.00
2024-10-04,241004i42,CEM I 42,49.79,22.38,14.39,3.04,0.71,4.62,25.28,0.41,0.81,2.45,12.50,14.43,2.92,14.33,1.91,1.16,0.84
2024-10-04,241004iias42,CEM II AS 42,49.67,23.16,12.55,5.39,1.01,4.19,22.34,6.33,0.70,2.26,11.41,14.06,2.44,12.46,2.42,1.21,1.09
2024-10-04,241004iibll32,CEM II BLL 32,39.55,18.99,14.41,3.96,0.73,4.34,18.79,0.51,9.20,3.29,17.54,10.53,2.76,10.18,1.33,1.08,1.25
2024-10-04,241004i52,CEM I 52,60.22,13.89,14.69,3.08,0.73,4.41,25.69,0.35,0.79,2.02,12.69,14.28,2.50,14.64,1.95,1.14,0.86
2024-10-07,241007iibll32,CEM II BLL 32,39.27,18.99,14.45,3.95,0.73,4.33,18.74,0.51,9.22,3.28,17.58,10.57,2.78,10.11,1.32,1.08,1.26
2024-10-07,241007i42,CEM I 42,50.71,21.42,14.44,3.05,0.71,4.61,25.31,0.42,0.81,2.44,12.50,14.48,2.92,14.39,1.91,1.16,0.84
2024-10-07,241007i52,CEM I 52,60.37,14.30,14.68,3.08,0.73,4.42,25.73,0.35,0.78,2.01,12.70,14.32,2.50,14.56,1.95,1.14,0.86
2024-10-07,241007iias42,CEM II AS 42,50.35,22.85,12.59,5.39,1.01,4.18,22.40,6.36,0.70,2.26,11.45,14.06,2.44,12.42,2.43,1.21,1.08
2024-10-07,241007iias52,CEM II AS 52,56.80,14.99,13.00,4.64,0.91,4.43,23.05,4.55,0.74,2.55,11.70,14.24,2.81,12.89,2.24,1.20,1.00
2024-10-09,241009iibll32,CEM II BLL 32,39.36,19.31,14.48,3.96,0.73,4.34,18.81,0.51,9.20,3.28,17.64,10.50,2.76,10.04,1.32,1.08,1.25
2024-10-09,241009iias52,CEM II AS 52,56.83,14.94,13.13,4.65,0.91,4.41,23.04,4.53,0.74,2.55,11.76,14.19,2.81,12.79,2.24,1.20,1.00
2024-10-09,241009i52,CEM I 52,60.93,14.05,14.78,3.08,0.73,4.40,25.74,0.35,0.78,1.99,12.81,14.19,2.49,14.49,1.95,1.14,0.86
2024-10-09,241009i42,CEM I 42,51.33,22.01,14.56,3.04,0.72,4.60,25.25,0.42,0.81,2.43,12.58,14.34,2.91,14.24,1.91,1.16,0.84
2024-10-09,241009iias42,CEM II AS 42,50.88,22.76,12.64,5.40,1.01,4.17,22.38,6.38,0.69,2.26,11.52,13.99,2.44,12.33,2.42,1.20,1.09
2024-10-11,241011i42,CEM I 42,50.05,22.12,14.45,3.05,0.72,4.63,25.29,0.41,0.81,2.44,12.45,14.51,2.91,14.35,1.91,1.16,0.84
2024-10-11,241011iias42,CEM II AS 42,50.22,22.73,12.60,5.39,1.01,4.20,22.31,6.38,0.70,2.27,11.45,14.07,2.44,12.46,2.43,1.21,1.09
2024-10-11,241011iias52,CEM II AS 52,55.95,15.78,13.02,4.63,0.91,4.43,22.96,4.55,0.74,2.54,11.62,14.33,2.83,12.89,2.24,1.20,1.00
2024-10-11,241011i52,CEM I 52,60.93,13.92,14.68,3.08,0.73,4.42,25.73,0.35,0.78,2.01,12.70,14.32,2.49,14.67,1.95,1.14,0.86
2024-10-11,241011iibll32,CEM II BLL 32,39.27,18.73,14.41,3.94,0.73,4.35,18.76,0.51,9.20,3.29,17.43,10.57,2.76,10.12,1.33,1.08,1.26
2024-10-14,241014iibll32,CEM II BLL 32,39.40,19.26,14.45,3.95,0.73,4.33,18.80,0.51,9.27,3.28,17.61,10.51,2.76,10.13,1.33,1.08,1.25
2024-10-14,241014iias42,CEM II AS 42,50.33,23.15,12.62,5.41,1.01,4.19,22.42,6.37,0.69,2.26,11.57,13.97,2.44,12.34,2.43,1.21,1.09
2024-10-14,241014i42,CEM I 42,50.06,21.81,14.53,3.04,0.72,4.61,25.23,0.42,0.81,2.44,12.54,14.41,2.90,14.26,1.91,1.16,0.84
2024-10-14,241014i52,CEM I 52,60.67,14.04,14.80,3.08,0.73,4.42,25.68,0.35,0.78,2.00,12.78,14.26,2.50,14.59,1.94,1.14,0.86
2024-10-14,241014iias52,CEM II AS 52,56.26,15.42,13.09,4.65,0.91,4.41,23.09,4.53,0.74,2.54,11.74,14.21,2.81,12.79,2.24,1.20,1.00
2024-10-16,241016iibll32,CEM II BLL 32,39.14,18.95,14.56,3.95,0.73,4.33,18.84,0.51,9.23,3.28,17.68,10.43,2.76,9.99,1.33,1.08,1.25
2024-10-16,241016i42,CEM I 42,52.11,21.69,14.71,3.04,0.73,4.60,25.35,0.41,0.81,2.41,12.72,14.31,2.90,14.10,1.91,1.16,0.85
2024-10-16,241016iias42,CEM II AS 42,51.32,23.34,12.78,5.41,1.02,4.16,22.33,6.37,0.69,2.24,11.66,13.88,2.44,12.20,2.43,1.20,1.09
2024-10-16,241016i52,CEM I 52,60.84,14.26,14.97,3.08,0.74,4.39,25.81,0.35,0.78,1.99,12.99,14.14,2.50,14.35,1.95,1.14,0.86
2024-10-16,241016iias52,CEM II AS 52,57.54,15.09,13.23,4.66,0.91,4.40,23.07,4.54,0.74,2.52,11.83,14.12,2.81,12.65,2.25,1.19,1.01
2024-10-18,241018iias42,CEM II AS 42,49.45,23.25,12.60,5.39,1.01,4.17,22.38,6.35,0.69,2.26,11.50,14.02,2.45,12.39,2.43,1.20,1.09
2024-10-18,241018i52,CEM I 52,60.14,14.06,14.75,3.08,0.73,4.42,25.74,0.35,0.78,2.01,12.73,14.19,2.49,14.57,1.95,1.14,0.86
2024-10-18,241018iias52,CEM II AS 52,56.15,15.08,13.03,4.65,0.91,4.42,23.02,4.54,0.74,2.55,11.65,14.22,2.81,12.89,2.24,1.20,1.00
2024-10-18,241018i42,CEM I 42,51.27,21.66,14.50,3.05,0.72,4.61,25.30,0.42,0.81,2.44,12.51,14.46,2.91,14.28,1.91,1.16,0.85
2024-10-18,241018iibll32,CEM II BLL 32,39.41,19.16,14.42,3.96,0.73,4.33,18.75,0.51,9.19,3.30,17.50,10.54,2.77,10.13,1.33,1.08,1.25
2024-10-21,241021iias52,CEM II AS 52,56.46,15.45,13.08,4.67,0.91,4.42,23.02,4.53,0.74,2.53,11.69,14.20,2.82,12.81,2.24,1.19,1.00
2024-10-21,241021iibll32,CEM II BLL 32,39.72,18.62,14.52,3.94,0.74,4.33,18.81,0.51,9.17,3.30,17.47,10.44,2.78,10.05,1.33,1.09,1.25
2024-10-21,241021i52,CEM I 52,60.50,13.62,14.81,3.08,0.74,4.40,25.72,0.35,0.78,2.01,12.83,14.22,2.50,14.50,1.95,1.14,0.86
2024-10-21,241021iias42,CEM II AS 42,51.06,23.22,12.62,5.41,1.01,4.17,22.34,6.35,0.69,2.25,11.51,14.02,2.44,12.33,2.43,1.21,1.08
2024-10-21,241021i42,CEM I 42,49.86,21.58,14.48,3.06,0.72,4.60,25.25,0.42,0.81,2.44,12.53,14.35,2.92,14.28,1.91,1.16,0.84
2024-10-23,241023iias52,CEM II AS 52,56.99,15.43,13.14,4.66,0.92,4.42,23.06,4.52,0.74,2.52,11.71,14.22,2.81,12.83,2.25,1.19,1.00
2024-10-23,241023i42,CEM I 42,50.08,22.40,14.53,3.04,0.72,4.60,25.31,0.41,0.81,2.44,12.54,14.36,2.91,14.23,1.91,1.16,0.85
2024-10-23,241023iias42,CEM II AS 42,50.63,23.22,12.67,5.40,1.01,4.17,22.42,6.34,0.69,2.23,11.54,13.98,2.44,12.29,2.42,1.20,1.09
2024-10-23,241023iibll32,CEM II BLL 32,40.01,18.64,14.55,3.95,0.75,4.33,18.71,0.51,9.26,3.29,17.56,10.49,2.78,10.07,1.33,1.08,1.25
2024-10-23,241023i52,CEM I 52,61.81,13.32,14.77,3.08,0.74,4.40,25.76,0.35,0.78,2.00,12.84,14.19,2.49,14.49,1.94,1.15,0.86
2024-10-25,241025iias52,CEM II AS 52,57.25,15.07,13.08,4.66,0.92,4.42,23.08,4.53,0.74,2.53,11.68,14.20,2.81,12.79,2.24,1.20,1.00
2024-10-25,241025i52,CEM I 52,59.37,13.80,14.88,3.08,0.74,4.39,25.76,0.35,0.78,2.01,12.80,14.21,2.49,14.53,1.94,1.15,0.86
2024-10-25,241025iibll32,CEM II BLL 32,39.84,19.07,14.45,3.95,0.74,4.33,18.78,0.51,9.23,3.28,17.56,10.47,2.77,10.09,1.33,1.08,1.25
2024-10-25,241025iias42,CEM II AS 42,51.99,22.48,12.61,5.42,1.01,4.18,22.35,6.35,0.69,2.25,11.51,13.99,2.45,12.33,2.43,1.20,1.09
2024-10-25,241025i42,CEM I 42,50.30,22.28,14.54,3.05,0.72,4.59,25.41,0.41,0.80,2.43,12.60,14.37,2.92,14.24,1.91,1.16,0.84
2024-10-28,241028i42,CEM I 42,50.56,21.81,14.51,3.06,0.72,4.60,25.34,0.41,0.81,2.43,12.54,14.31,2.91,14.29,1.91,1.16,0.85
2024-10-28,241028i52,CEM I 52,59.52,14.10,14.80,3.09,0.73,4.42,25.75,0.35,0.78,2.01,12.79,14.20,2.50,14.51,1.94,1.15,0.86
2024-10-28,241028iibll32,CEM II BLL 32,39.07,18.73,14.51,3.95,0.73,4.34,18.70,0.51,9.22,3.29,17.51,10.52,2.77,10.11,1.33,1.08,1.25
2024-10-28,241028iias42,CEM II AS 42,51.05,23.37,12.63,5.41,1.01,4.17,22.34,6.34,0.69,2.24,11.49,14.03,2.45,12.37,2.44,1.20,1.08
2024-10-28,241028iias52,CEM II AS 52,57.50,15.18,13.07,4.66,0.91,4.43,22.96,4.51,0.74,2.54,11.78,14.21,2.83,12.83,2.25,1.19,1.00
2024-10-30,241030i52,CEM I 52,60.89,13.94,14.80,3.07,0.73,4.42,25.78,0.35,0.79,2.00,12.81,14.25,2.50,14.50,1.95,1.14,0.86
2024-10-30,241030iias42,CEM II AS 42,50.66,22.81,12.63,5.41,1.02,4.17,22.36,6.34,0.70,2.24,11.56,13.96,2.45,12.32,2.43,1.20,1.08
2024-10-30,241030iias52,CEM II AS 52,56.83,15.08,13.04,4.66,0.91,4.42,23.01,4.53,0.74,2.53,11.70,14.24,2.81,12.87,2.25,1.20,1.00
2024-10-30,241030iibll32,CEM II BLL 32,39.53,19.00,14.41,3.96,0.73,4.34,18.78,0.51,9.24,3.29,17.54,10.50,2.75,10.13,1.33,1.08,1.25
2024-10-30,241030i42,CEM I 42,50.95,21.64,14.52,3.04,0.72,4.62,25.30,0.41,0.80,2.43,12.57,14.37,2.92,14.22,1.91,1.16,0.84
2024-11-01,241101i52,CEM I 52,60.19,13.86,14.66,3.09,0.73,4.41,25.65,0.35,0.78,2.01,12.73,14.29,2.49,14.57,1.94,1.15,0.85
2024-11-01,241101iias52,CEM II AS 52,57.44,15.20,13.00,4.66,0.91,4.43,23.05,4.52,0.74,2.53,11.61,14.32,2.81,12.89,2.23,1.20,1.00
2024-11-01,241101iibll32,CEM II BLL 32,39.32,18.88,14.39,3.95,0.74,4.33,18.85,0.51,9.21,3.30,17.53,10.52,2.78,10.16,1.33,1.08,1.24
2024-11-01,241101iias42,CEM II AS 42,50.75,22.43,12.55,5.39,1.01,4.19,22.35,6.35,0.69,2.25,11.41,14.11,2.44,12.43,2.43,1.20,1.09
2024-11-01,241101i42,CEM I 42,49.91,22.24,14.41,3.05,0.72,4.62,25.36,0.41,0.81,2.45,12.47,14.49,2.92,14.37,1.91,1.16,0.85
2024-11-04,241104iias42,CEM II AS 42,50.22,23.17,12.56,5.39,1.01,4.18,22.37,6.35,0.70,2.26,11.43,14.07,2.45,12.39,2.43,1.20,1.08
2024-11-04,241104iias52,CEM II AS 52,57.22,15.11,13.02,4.65,0.91,4.42,23.03,4.54,0.74,2.53,11.64,14.29,2.81,12.86,2.24,1.20,1.00
2024-11-04,241104iibll32,CEM II BLL 32,38.13,19.23,14.44,3.96,0.73,4.34,18.78,0.51,9.22,3.30,17.47,10.54,2.77,10.17,1.33,1.08,1.25
2024-11-04,241104i52,CEM I 52,60.86,13.60,14.73,3.07,0.73,4.42,25.74,0.35,0.78,2.02,12.71,14.30,2.49,14.63,1.93,1.14,0.86
2024-11-04,241104i42,CEM I 42,49.89,21.99,14.45,3.04,0.72,4.61,25.27,0.41,0.81,2.45,12.50,14.45,2.91,14.36,1.91,1.16,0.85
2024-11-06,241106i42,CEM I 42,50.14,21.80,14.29,3.05,0.71,4.65,25.27,0.42,0.81,2.46,12.32,14.60,2.91,14.51,1.91,1.16,0.84
2024-11-06,241106i52,CEM I 52,60.00,13.73,14.49,3.07,0.72,4.45,25.73,0.35,0.79,2.03,12.58,14.47,2.51,14.79,1.95,1.15,0.85
2024-11-06,241106iias52,CEM II AS 52,56.90,14.87,12.84,4.65,0.90,4.45,22.96,4.54,0.75,2.56,11.47,14.40,2.81,13.04,2.24,1.20,1.00
2024-11-06,241106iias42,CEM II AS 42,50.14,23.17,12.41,5.40,1.00,4.22,22.26,6.37,0.70,2.27,11.26,14.22,2.44,12.56,2.42,1.21,1.08
2024-11-06,241106iibll32,CEM II BLL 32,37.52,19.19,14.31,3.95,0.73,4.35,18.83,0.51,9.22,3.31,17.40,10.61,2.76,10.30,1.33,1.09,1.25
2024-11-08,241108i42,CEM I 42,49.54,22.20,14.05,3.04,0.70,4.66,25.25,0.41,0.82,2.49,12.12,14.76,2.91,14.67,1.90,1.16,0.84
2024-11-08,241108i52,CEM I 52,58.77,14.23,14.28,3.08,0.72,4.47,25.68,0.35,0.79,2.05,12.38,14.62,2.51,15.01,1.94,1.15,0.85
2024-11-08,241108iias42,CEM II AS 42,49.53,22.97,12.25,5.39,0.99,4.24,22.37,6.37,0.70,2.29,11.12,14.29,2.44,12.71,2.42,1.21,1.08
2024-11-08,241108iias52,CEM II AS 52,55.66,15.10,12.65,4.65,0.90,4.48,23.03,4.53,0.75,2.58,11.35,14.54,2.81,13.21,2.25,1.20,1.00
2024-11-08,241108iibll32,CEM II BLL 32,37.01,19.35,14.18,3.95,0.72,4.37,18.72,0.51,9.24,3.32,17.28,10.77,2.78,10.45,1.33,1.09,1.25
2024-11-11,241111iibll32,CEM II BLL 32,38.39,18.99,14.28,3.96,0.73,4.35,18.72,0.51,9.19,3.32,17.30,10.69,2.78,10.31,1.33,1.09,1.25
2024-11-11,241111i42,CEM I 42,50.45,21.80,14.22,3.05,0.71,4.67,25.30,0.41,0.81,2.46,12.29,14.66,2.90,14.59,1.91,1.16,0.84
2024-11-11,241111i52,CEM I 52,58.82,14.05,14.48,3.07,0.72,4.45,25.72,0.35,0.79,2.03,12.52,14.50,2.50,14.87,1.94,1.15,0.85
2024-11-11,241111iias52,CEM II AS 52,56.30,15.11,12.78,4.64,0.90,4.45,23.05,4.52,0.75,2.56,11.45,14.51,2.82,13.06,2.24,1.20,1.00
2024-11-11,241111iias42,CEM II AS 42,49.86,22.82,12.33,5.41,1.00,4.22,22.30,6.33,0.70,2.27,11.25,14.29,2.44,12.62,2.43,1.20,1.08
2024-11-13,241113iias42,CEM II AS 42,49.43,23.44,12.41,5.43,1.00,4.21,22.30,6.31,0.69,2.26,11.30,14.22,2.44,12.52,2.42,1.20,1.09
2024-11-13,241113iibll32,CEM II BLL 32,38.41,18.70,14.32,3.95,0.74,4.36,18.79,0.51,9.22,3.31,17.41,10.65,2.78,10.23,1.33,1.08,1.25
2024-11-13,241113i42,CEM I 42,50.77,22.16,14.27,3.05,0.71,4.66,25.22,0.41,0.81,2.46,12.35,14.59,2.91,14.50,1.90,1.16,0.84
2024-11-13,241113iias52,CEM II AS 52,56.99,14.80,12.86,4.67,0.91,4.44,23.01,4.52,0.74,2.55,11.46,14.43,2.81,13.02,2.24,1.20,1.00
2024-11-13,241113i52,CEM I 52,59.45,14.25,14.53,3.08,0.73,4.43,25.72,0.35,0.79,2.03,12.59,14.38,2.50,14.75,1.95,1.15,0.85
2024-11-15,241115iias42,CEM II AS 42,50.01,23.19,12.38,5.43,1.00,4.22,22.34,6.31,0.70,2.26,11.30,14.31,2.44,12.62,2.43,1.20,1.08
2024-11-15,241115i42,CEM I 42,49.48,21.93,14.20,3.05,0.71,4.65,25.19,0.41,0.81,2.46,12.28,14.63,2.91,14.54,1.91,1.16,0.84
2024-11-15,241115i52,CEM I 52,58.88,13.93,14.44,3.07,0.72,4.45,25.66,0.35,0.79,2.04,12.52,14.45,2.50,14.87,1.93,1.15,0.85
2024-11-15,241115iibll32,CEM II BLL 32,37.77,18.97,14.24,3.95,0.72,4.36,18.78,0.51,9.22,3.32,17.36,10.70,2.76,10.32,1.33,1.08,1.25
2024-11-15,241115iias52,CEM II AS 52,56.47,15.09,12.84,4.66,0.90,4.46,23.00,4.49,0.75,2.55,11.46,14.43,2.80,13.05,2.24,1.19,1.00
2024-11-18,241118iias42,CEM II AS 42,49.87,22.85,12.42,5.44,1.01,4.19,22.31,6.33,0.69,2.24,11.30,14.17,2.45,12.54,2.43,1.20,1.09
2024-11-18,241118iias52,CEM II AS 52,57.92,14.64,12.96,4.68,0.91,4.44,23.01,4.51,0.74,2.55,11.53,14.32,2.81,13.01,2.24,1.19,1.00
2024-11-18,241118i52,CEM I 52,59.54,13.90,14.61,3.07,0.73,4.43,25.70,0.35,0.79,2.02,12.65,14.34,2.49,14.73,1.95,1.15,0.85
2024-11-18,241118i42,CEM I 42,50.76,21.86,14.32,3.05,0.71,4.63,25.23,0.41,0.81,2.46,12.32,14.57,2.91,14.50,1.90,1.16,0.84
2024-11-18,241118iibll32,CEM II BLL 32,38.82,19.23,14.29,3.96,0.73,4.34,18.80,0.51,9.21,3.31,17.40,10.60,2.75,10.22,1.32,1.08,1.25
